"latitude","longitude"
40.014354,-91.309868
39.7587741,-91.3031478
41.1747905,-90.3322965
41.4096174,-90.0200433
41.2910453,-90.3339192
41.4316543,-90.1599787
41.4052257,-89.908507
41.4908706,-90.3388498
42.4914117,-90.6417776
42.4626259,-90.510403
42.491079,-90.641
40.9831012,-90.3367512
40.9523016,-90.4072008
40.9215785,-90.2907547
40.9220455,-90.3013071
40.9487465,-90.3336139
40.9876225,-90.3364679
39.6867104,-90.222676
39.6805564,-90.2955992
39.6805752,-90.2875326
39.6744718,-90.2944077
40.8499013,-89.9232402
40.8260972,-89.8663592
41.4578825,-90.501086
41.536993,-90.3340637
41.535981,-90.3421339
41.4666139,-90.4949685
41.5536216,-90.2453453
41.6043439,-90.1921248
41.4574917,-90.4953719
41.5754313,-90.3621097
41.5360452,-90.3412394
41.5681301,-90.3561322
41.4619922,-90.495311
41.4974241,-90.5931755
39.680966,-90.463098
39.681458,-90.449617
39.685384,-90.565301
39.6849861,-90.5775472
40.895862,-90.662158
40.9247655,-90.6053854
40.885502,-90.661283
40.9210181,-90.5240279
40.925063,-90.640227
40.924942,-90.640902
40.9192167,-90.5111707
42.7133337,-90.4641949
42.7177717,-90.4513954
42.728294,-90.4390465
42.9667919,-90.1078363
42.9669792,-90.0974887
42.965674,-90.1000085
42.9319476,-90.1349871
42.9384994,-90.1267707
42.8838501,-90.172478
42.7136332,-90.4797946
42.8454097,-90.1991358
42.8901421,-90.1606995
42.8528527,-90.2003086
42.7427222,-90.3435276
42.7467964,-90.3338039
42.711087,-90.4918646
43.7164843,-89.8916891
43.8861805,-91.006351
43.8862643,-91.0015855
43.8918314,-91.0800236
43.8718647,-91.2147854
43.8617155,-91.2546552
43.8664131,-91.230535
42.4486743,-93.5684917
42.4423162,-93.5693432
42.4486584,-93.5767977
42.448774,-93.5689251
43.0100619,-89.8974027
43.0095406,-89.9084943
42.5183139,-90.6152793
42.520853,-90.6148703
42.5551458,-90.6098161
42.6125832,-90.5885611
42.6216132,-90.5839299
39.680232,-90.3019119
39.6802557,-90.2936923
42.5321739,-90.612743
42.0073037,-92.9871066
41.4558094,-90.5428533
41.0914001,-92.4169075
41.0022841,-92.3107278
41.0220029,-92.3787125
41.0901495,-92.4029642
41.004397,-92.2977539
41.0003514,-92.2439697
40.9964861,-92.2307515
41.0106037,-92.3717093
41.0197512,-92.3785039
41.0313673,-92.3779514
41.0551649,-92.3739156
41.047278,-92.3723363
41.0113637,-92.0252413
41.0016626,-92.0183256
41.0033638,-92.1545389
41.0038737,-92.1716484
40.9844604,-91.9542637
40.9829675,-91.9715345
40.997511,-91.91893
41.0027966,-91.9055297
42.0229234,-93.7341415
42.0079863,-93.0122243
42.0035281,-92.9517364
42.0029594,-92.8904193
42.0035964,-92.9197147
42.0104338,-92.7924638
40.6054476,-91.5609079
40.6185985,-91.5592175
40.6331169,-91.5564283
40.6450163,-91.5577884
41.2544961,-92.640848
41.2649751,-92.6476975
41.2902566,-92.6744744
41.3019461,-92.6750345
41.1697746,-92.6279276
41.1767412,-92.6362453
41.1583012,-92.622465
41.143819,-92.6157
41.5110293,-93.652582
41.5960994,-93.63301
41.5957747,-93.6439924
41.5958908,-93.6358548
41.4106728,-92.9475079
41.389716,-92.9058428
41.3895931,-92.9200538
41.3897325,-92.8778237
41.3896154,-92.8633612
42.0115642,-92.7771997
42.2250041,-91.1717751
42.2355379,-91.1700036
42.2082517,-91.1818593
42.2066013,-91.1960303
42.3106797,-90.9895908
42.3105976,-91.0040216
42.3003953,-91.0290166
42.3055402,-91.0227971
42.4186414,-90.7013618
42.4220245,-90.6940048
42.4819017,-90.6667275
42.5921355,-90.6007398
42.5761064,-90.6096723
41.67238,-93.5777806
42.3102377,-93.569556
42.5095308,-96.4934557
42.5283363,-96.499648
42.5523635,-96.5107408
42.6686527,-96.6681219
42.6071278,-96.5794073
42.691581,-96.6974343
42.7890851,-96.7931089
42.8552975,-96.796206
42.9572592,-96.7950366
43.0146269,-96.7958224
43.0798911,-96.7959259
42.4490233,-93.9118756
42.4489538,-93.7258624
42.448904,-93.6470187
42.4491046,-93.6333011
42.4492317,-93.8076189
42.448974,-93.8232603
42.4608864,-93.0438933
42.4523359,-93.0593285
42.4265482,-93.1362229
42.4624865,-92.9333101
42.4634594,-92.9178273
42.4626821,-92.7774102
42.4630149,-92.7603843
42.4602831,-92.6234182
42.4622083,-92.6389222
42.4641204,-92.5270132
42.4632436,-92.5417403
42.4648838,-92.4738303
42.4649089,-92.4583589
42.4645422,-92.450498
42.4536196,-92.3828903
42.4599386,-92.2906538
42.461581,-92.3144848
42.4584677,-92.3144971
42.4539066,-92.3131082
42.4720667,-92.3211881
42.4963055,-92.3466035
42.4941423,-92.3432607
42.5378302,-92.4051693
42.5435798,-92.4247424
42.4986326,-92.3602968
42.519856,-92.3900015
42.5115496,-92.3814001
42.5377994,-92.4167058
41.7503252,-93.8141439
41.832028,-93.9166365
41.8350535,-93.9306124
41.8356456,-94.0351339
41.8358005,-94.021556
41.5965705,-93.5967555
41.5951696,-93.611671
41.6036924,-93.580274
41.6006204,-93.5855428
41.7002125,-91.64163
41.687569,-91.533424
41.6592801,-93.575771
41.653612,-93.566143
42.325624,-96.313351
42.304707,-96.301395
41.664194,-91.3400613
41.680272,-93.374842
41.680642,-93.360644
42.4506065,-94.1253401
39.8415303,-95.5227089
42.4497753,-92.1704079
42.4710027,-91.4360472
42.4701032,-91.3396906
42.4712359,-91.2816558
42.471182,-91.2625488
42.4692146,-91.10562
42.4696315,-91.1218579
42.4393332,-91.0000137
42.4390756,-91.0115378
42.4408514,-90.8433436
42.4407985,-90.8568803
43.087653,-93.3425903
43.1071008,-93.3491388
43.10165,-93.3366288
43.0727136,-93.34332
43.0613925,-93.3424931
42.9746666,-93.3472375
42.985593,-93.3420555
42.9379219,-93.3505772
42.9495948,-93.3509287
43.1293238,-93.3559876
43.1378409,-93.3562499
43.1421717,-93.3557462
43.1505453,-93.3559791
43.193654,-93.3517387
43.2048224,-93.3490732
43.1168678,-93.0306533
43.1118196,-93.1297484
43.1151105,-93.1140199
43.1040657,-93.2089326
43.1054761,-93.2523797
43.1052548,-93.2688395
42.7088838,-92.5340743
42.6858563,-92.4750659
42.5562722,-92.4248999
42.5662137,-92.4272355
42.9709662,-92.3179707
42.9646691,-92.3174717
43.8870162,-92.4825384
43.8850337,-92.4880776
43.8832006,-92.4939213
42.6653535,-92.3419525
42.6773415,-92.342088
40.8124759,-91.0977879
40.8137957,-91.1014413
40.814942,-91.1055904
40.8161312,-91.1150221
40.818758,-91.1461113
40.8160656,-91.1635607
40.8172861,-91.1706037
40.8351295,-91.2016001
40.8210079,-91.1840563
40.8351445,-91.2157308
40.8319665,-91.2678951
40.8287318,-91.2755411
40.826181,-91.1896696
43.6378313,-96.0880218
43.6391484,-96.2074874
43.2977953,-96.7960738
41.5921943,-93.8012184
41.5854474,-90.3681584
42.5581887,-96.3367499
42.7695552,-96.2094336
42.7586874,-96.209117
42.8189843,-96.1677966
42.817298,-96.1806143
42.7879225,-96.2062031
42.7980511,-96.2024729
42.9688248,-96.0233165
42.9617778,-96.0248705
41.4345972,-90.3286949
41.4402146,-90.3292834
41.4405294,-90.3305586
41.4449244,-90.3319544
41.4396913,-90.3298599
41.4409894,-90.3298988
41.4591495,-90.3382646
41.4861294,-90.3385832
41.5351854,-90.3417763
41.5308986,-90.3414338
41.5369054,-90.3414544
41.5411742,-90.3417754
41.537484,-90.334457
41.3003526,-93.0650564
41.3020097,-93.1027497
41.3053829,-93.1160235
41.2998299,-93.0804927
42.4483402,-93.2526323
42.4479285,-93.2675813
41.5362463,-90.3276829
41.535215,-90.3215492
41.535591,-90.348766
41.4290757,-90.1549513
41.4078448,-90.0117162
41.403922,-89.9016237
41.253204,-95.9536948
41.2492828,-95.9536856
41.2280527,-95.9551033
41.2247794,-95.9517823
41.2264514,-95.948904
41.2268978,-95.940845
41.2262621,-95.9527158
41.2259067,-95.9685754
41.2259806,-95.9666494
41.2609448,-96.0748934
41.2560029,-96.0764664
41.2634063,-96.069669
41.2632345,-96.1134668
41.2632581,-96.1258444
41.263255,-96.1344967
41.2631357,-96.1543355
41.2631176,-96.1453154
41.2630893,-96.1881935
41.2629318,-96.228378
41.491632,-91.5517404
41.4822681,-91.550847
41.6141802,-91.550682
41.2854764,-91.5326333
42.489385,-96.4071469
40.9683071,-96.3933856
41.454499,-90.4950839
41.4578888,-90.494967
41.4575678,-90.4902959
42.4915338,-96.4126306
42.4464592,-96.3751897
41.5889292,-93.8149579
41.5920574,-93.7974728
43.1572241,-95.8663452
43.163473,-95.8536746
43.1639755,-95.8301947
43.1698213,-95.8152786
42.403321,-93.5705811
42.4764418,-93.568879
43.1805585,-95.8127055
43.1918285,-95.8132232
42.5093339,-93.5678187
42.5204591,-93.5676207
43.102662,-93.3312918
43.3815953,-95.7518383
43.4033482,-95.7170569
43.8576565,-91.301995
41.5599676,-90.2376839
41.6128103,-90.1943557
41.6887641,-90.102354
41.6891146,-90.0919184
41.7206999,-89.9732805
41.723855,-89.9615564
42.4999306,-92.3619519
42.5122908,-92.3823507
43.6086333,-96.576588
41.1799474,-90.3325978
41.3002111,-90.3341669
40.8513313,-89.9341771
40.8290159,-89.8743882
40.9128833,-90.2513858
40.9476298,-90.333375
40.9431906,-90.3331675
42.5157042,-90.6420377
42.4906045,-90.6792653
42.5114677,-90.6576478
42.5087154,-90.6593043
43.792977,-90.0531209
42.4911331,-90.6808967
39.765049,-92.7530377
40.2667202,-95.4596817
40.3974815,-95.5502358
43.6527837,-94.8696952
43.6414466,-94.9904804
43.6385505,-95.0210055
43.6389343,-95.1687948
43.6366709,-95.3096615
43.6792791,-94.4873213
43.6811976,-94.6104316
43.6662903,-94.7262779
43.6697509,-94.3430614
43.6793352,-94.4404696
41.5059988,-93.571722
43.6664111,-97.3130514
43.6661784,-97.1940032
41.2235469,-96.0783571
41.2004525,-96.0949781
41.204588,-96.0945176
40.8578172,-96.7141837
40.8585225,-96.714231
40.9424093,-90.409729
43.4105549,-95.7173451
43.438129,-95.7136512
43.3845157,-95.7396518
42.9928321,-95.9937977
43.8230558,-96.7805973
43.8151058,-96.7804179
43.7579837,-96.7811152
43.6494739,-96.7730929
43.6417118,-96.7707249
43.9107816,-96.7587063
39.6741894,-90.7624678
41.252096,-96.0816559
41.2345943,-96.0860839
41.3255994,-96.065229
41.2236432,-96.0137008
41.2318808,-95.9071022
40.9887159,-91.5437313
40.9854932,-91.6044228
41.4985874,-95.745856
41.6518076,-93.7452787
41.6525372,-93.7275633
41.592315,-93.777737
41.5921947,-93.7774523
41.5952401,-93.774475
41.5541302,-93.7762864
41.5638354,-93.7769894
41.5191472,-94.0810018
41.5207278,-94.0724531
41.539473,-94.0183464
41.5461761,-93.960337
41.5616237,-93.8861736
41.592347,-93.7635633
41.732724,-93.7755349
41.7401015,-93.7773948
41.6876469,-91.8032212
41.6941359,-91.6383506
41.6948038,-91.6383306
41.6935655,-91.6086489
40.8180709,-96.7566959
39.7146227,-91.3959657
39.7148446,-91.3883187
39.7161369,-91.3776815
39.7288813,-91.3331986
39.7249339,-91.3443707
43.6643685,-93.0224784
43.6801604,-92.9995529
43.6808413,-92.98767
43.6800167,-92.9631808
43.6776061,-92.9594442
43.9286294,-91.43548
43.9156456,-91.602502
43.9145425,-91.591736
43.9330448,-91.8871579
43.9314775,-91.8740161
43.6713567,-92.8746958
43.6716231,-92.86406
43.6735592,-92.7994403
43.6736946,-92.7893089
43.7130291,-92.6967932
43.8387917,-92.5469749
43.8587615,-91.3085258
41.6014137,-93.5831858
42.1307214,-96.2062058
41.6646707,-93.4725521
42.7209137,-92.5343874
41.935268,-96.1039889
42.0306454,-96.1357607
41.9966713,-90.6557017
42.0098413,-90.6571501
42.0449663,-90.6660612
42.0431374,-90.6570014
41.8261145,-90.5694181
41.8039935,-90.5669413
41.807341,-90.5451779
42.4201906,-90.6944561
42.5004327,-90.6618576
42.063668,-90.6826547
42.0744946,-90.683305
43.6084059,-96.3585016
43.6086541,-96.3470965
43.6375904,-96.099382
43.6377837,-95.5645428
43.8796039,-91.2098786
43.8874325,-91.2130941
43.9001425,-91.2226094
43.8963588,-91.2182873
40.9590341,-91.5192317
41.4581452,-90.495471
41.458308,-90.4950971
41.5013498,-90.5079959
41.7546482,-93.5715653
39.3137191,-94.4012387
39.2275017,-93.8936258
39.2227021,-93.879088
39.2406184,-93.93117
39.2455133,-93.941448
39.2689328,-93.9598134
41.3545494,-95.9005818
41.3547701,-95.9004204
41.2629655,-95.938763
39.2541789,-94.6721108
43.6740685,-92.9432703
42.8409108,-92.5411368
42.853122,-92.5448763
41.3329978,-91.5517903
41.3417059,-91.5524276
40.8180924,-91.1364615
40.8177193,-91.1310408
42.4401754,-90.9237069
42.4394784,-90.9389441
41.926606,-91.6452097
42.4495089,-92.2122003
42.4970262,-92.3515159
42.7499835,-92.5343813
42.739449,-92.5336252
42.9569527,-92.5531954
42.9477887,-92.5478452
42.0021414,-93.5709103
43.4270573,-95.7144763
39.2541788,-94.6369944
39.254552,-94.6512347
43.6088021,-96.4365536
43.6089586,-96.4280223
40.8012506,-96.7403743
41.4709181,-90.4948529
41.4716538,-90.4945259
41.4686844,-90.6116704
41.4916872,-90.5940542
41.4642057,-90.6147147
41.4602957,-90.6105693
41.4589724,-90.61775
41.4801302,-90.6039302
41.4863412,-90.6000113
41.4676494,-90.6181669
41.4636316,-90.6145868
41.4494299,-90.5528041
41.4863193,-90.5001073
41.4981693,-90.5071282
41.5123824,-90.5129223
41.5092049,-90.5103836
43.8643844,-91.2365188
39.7403874,-89.9182787
39.7400144,-89.9297908
39.6864059,-90.2351671
39.7203027,-90.1703855
39.7267063,-90.1645063
41.5973128,-90.6756987
39.7370635,-90.0357493
39.7367807,-90.0474651
43.6596738,-93.107655
40.911548,-90.2485467
41.9675419,-91.6709745
41.4545287,-90.4256996
39.7193199,-91.2008126
39.7181388,-91.1893394
39.6739167,-90.7746195
39.6709635,-90.8322522
43.9215704,-90.815203
43.9192173,-90.8276185
43.8993193,-90.9177808
43.8848634,-91.1107166
43.8767539,-91.1929625
41.96498,-92.5395792
41.9705236,-92.5515492
41.9824157,-92.5805199
41.9830292,-92.5906074
41.9918687,-92.6143798
43.9268788,-91.2424886
43.9194834,-91.2394888
43.8596799,-91.2760324
41.3543087,-95.900252
42.494684,-96.4755372
42.4517117,-94.2936673
42.4522577,-94.2789484
42.4499758,-94.6616151
40.4153746,-91.1076131
40.4087087,-91.1190286
41.2634329,-96.0776494
41.2629345,-96.0875005
41.263814,-96.080902
41.2630551,-96.1077569
41.2630888,-96.1738417
41.2628268,-96.2218366
39.6978633,-92.0429833
39.6980447,-92.0346901
39.7514914,-92.2636708
39.7476851,-94.8225073
40.8171477,-91.1202436
39.7465289,-94.8354797
39.7477375,-94.8193664
39.7628002,-94.8586331
39.7547493,-94.8559476
41.506251,-93.5721213
42.4497107,-94.6759888
42.4539534,-94.961572
42.4541948,-94.9465452
42.4730383,-95.1546299
40.6244263,-91.4049651
40.6285709,-91.3919211
40.6703782,-91.3321738
40.6705262,-91.3502415
40.6722783,-91.2656561
40.670468,-91.2774893
40.6707137,-91.3206
40.6645707,-91.3608521
39.7523353,-92.2539085
42.503228,-92.3948173
42.5024579,-92.3926242
42.7192277,-92.337449
39.6638365,-91.7080252
43.6128876,-96.7641347
43.6172867,-96.7706287
43.6125682,-96.776633
43.6130372,-96.7700349
43.6128721,-96.7710539
42.4950817,-90.6629811
40.8318916,-96.7119237
40.8424756,-96.7120959
41.2213191,-95.9531097
43.088201,-96.79632
42.4490171,-96.4416452
43.1059467,-93.1935419
42.4711999,-95.1423046
42.4481884,-93.5136624
42.4488794,-93.569782
39.749587,-91.2848455
39.6719695,-90.8438569
39.7030735,-91.0338601
39.7058967,-91.044932
43.9101773,-91.5592804
43.9115449,-91.5496466
43.933628,-91.8525655
40.8218465,-97.2973965
40.8222205,-97.2864252
40.8223343,-97.2215905
41.4403896,-90.3395305
43.6381502,-95.4492685
42.4262916,-93.151219
42.4478955,-93.3792941
42.4478416,-93.3919449
43.2905769,-93.3501697
42.4482173,-93.5288798
43.6834997,-93.3203137
43.6840467,-93.3217315
42.2328832,-93.5710458
42.4907061,-90.6944863
40.8158339,-96.7730183
40.8159076,-96.7617458
40.8167718,-96.7817012
40.8180361,-96.7939747
40.8211726,-96.9245711
40.821306,-97.0397551
40.8214676,-96.9347841
40.8214794,-97.049589
40.8220493,-97.1069402
40.8222444,-97.0957749
43.5538943,-96.7800575
43.6089723,-96.8001216
43.6107795,-96.7913355
40.9795129,-90.3361643
40.9843116,-90.3363732
42.4655281,-91.4734936
41.3077595,-96.100746
41.6619441,-93.4892536
39.220983,-94.4977434
39.2281191,-94.5017414
42.2433611,-93.5706796
41.3118688,-93.1313865
41.6697443,-93.4571112
39.7133037,-91.4503801
43.669239,-93.0171202
39.7488856,-91.3005183
40.9981974,-91.5467809
39.7037527,-92.0811281
39.7143787,-91.4146243
39.7492714,-94.8482994
41.2239853,-96.0359247
41.2230476,-95.9958268
41.2237486,-96.031958
39.1898201,-94.6105193
43.4650003,-96.7974276
41.2629333,-96.1860346
40.9758917,-96.3824139
41.2270545,-95.9399361
41.4972632,-94.9376476
41.5930786,-93.6655685
42.0398299,-93.5700444
42.6448672,-92.4514374
41.49922,-90.5930227
41.5050791,-90.5909638
42.0071219,-93.6730342
41.8259131,-90.5697406
41.8254233,-90.5693363
41.7686321,-93.570444
42.4530621,-92.3176226
42.4545475,-92.3115582
41.4542946,-90.4953224
41.4425305,-90.6204534
41.4447089,-90.620658
41.4638912,-90.6145384
41.4638823,-90.6148125
41.5105943,-90.5828174
41.5114622,-90.5797675
41.4755313,-90.4942965
40.9596917,-91.5192301
40.9592553,-91.5219604
42.474669,-96.3236506
42.471278,-91.1418703
41.0357612,-95.8175623
42.611837,-92.4426811
42.6159242,-92.4445849
41.5717547,-93.8490264
41.2923469,-91.5342115
39.7705087,-90.3994294
39.7675172,-90.3687757
39.2604917,-94.5812237
