"latitude","longitude"
35.174533,-92.739032
35.174266,-92.712585
35.217032,-92.826596
35.1518937,-92.5489202
35.1543569,-92.558044
35.16266,-92.646322
35.163177,-92.636031
35.221631,-92.833423
35.176251,-92.74846
35.174106,-92.723847
35.80838,-90.71833
35.77235,-90.580788
35.750343,-90.5798427
35.798771,-90.620415
35.822971,-90.739807
35.804249,-90.628578
35.8070132,-90.6370891
35.8111,-90.724319
35.778358,-90.591019
35.7572533,-90.5784001
35.806847,-90.642815
35.807148,-90.703773
35.807281,-90.693253
35.5177366,-94.10819
35.817646,-90.732559
35.1695826,-90.1887458
35.807072,-90.685814
35.3693389,-90.279752
35.1565475,-90.133032
35.807137,-90.663376
35.151508,-90.3969915
35.149929,-90.4042013
35.1569318,-90.124042
35.3968229,-90.2762093
35.1479078,-90.2869566
35.3105846,-90.2535152
35.3914254,-90.2727555
35.1766104,-90.1945725
35.4299293,-94.3353238
35.4464821,-94.3202908
35.4901947,-94.2206909
35.4623561,-94.3514307
35.4619231,-94.3873174
35.456368,-94.3128568
35.528074,-94.0524995
35.1677584,-90.2005819
35.1606567,-90.1645862
35.3918761,-90.2740144
35.3946737,-90.2685733
35.838825,-90.751457
35.854108,-90.774548
35.504768,-93.7530854
35.5219168,-93.8598413
34.9675671,-92.419944
35.1067745,-92.4323891
35.5170762,-93.8290794
35.5134127,-93.8138195
35.5054242,-93.7615501
35.0881158,-92.4189395
34.5103276,-93.0114951
34.4747552,-93.1145521
34.5183203,-93.036498
34.4677258,-92.991483
34.4710587,-93.0941659
34.464907,-93.0558467
33.740932,-93.518882
33.678637,-93.61472
33.685509,-93.606072
33.6480106,-93.6767215
33.734323,-93.527637
33.608683,-93.803574
34.4648813,-93.0597169
34.4658258,-93.0686268
34.3992433,-92.8237958
33.691546,-93.596824
33.694151,-93.594213
34.382969,-92.848285
34.2317805,-93.0108309
34.331669,-92.9205006
34.3963238,-92.8288336
34.5176045,-93.0374921
34.3490406,-92.8944092
35.5678604,-91.2612694
34.180015,-92.038057
34.182861,-92.044265
34.171259,-92.010713
34.305621,-92.137811
34.2122916,-92.0714086
34.383423,-92.180918
34.238805,-92.0874697
34.436102,-92.195489
34.171046,-92.002899
34.194618,-92.064007
34.191295,-92.056933
34.350398,-92.172831
35.4643824,-93.5202413
35.46348,-93.51767
35.4161,-93.38719
34.342651,-92.17048
34.230382,-92.080522
34.2188952,-92.0716527
34.290026,-92.121104
35.41229,-93.38181
35.4518577,-93.4637012
34.443003,-92.198165
34.390696,-92.183083
35.4514476,-93.4617358
34.310402,-92.14378
34.28323,-92.11719
35.45906,-93.48604
35.38206,-93.35481
35.38593,-93.35832
34.257699,-92.10349
34.174602,-92.027954
34.172024,-92.020293
34.265373,-92.105223
34.225397,-92.07712
35.45718,-93.47857
35.49752,-93.66493
35.4974375,-93.6613534
34.198957,-91.962522
34.24633,-92.097146
35.0036004,-91.9927266
34.8022828,-91.9893331
34.8002408,-91.7504165
34.8038509,-91.892571
34.8013411,-91.999798
34.7919156,-92.0551336
34.7912108,-92.0631824
34.9759325,-92.0372022
33.4262911,-94.0041876
33.472204,-94.025506
33.388372,-94.0180695
35.8898062,-89.9145266
35.5401294,-90.163456
35.9447827,-89.8745982
35.7015352,-90.0479964
35.6128528,-90.1113254
33.3861342,-94.0252505
33.4072612,-94.0047718
35.6493195,-90.0848864
35.9901447,-89.8748814
35.9335805,-89.8745725
34.9091104,-91.1923103
33.8343112,-93.3914691
33.808908,-93.425301
33.812582,-93.421029
33.828354,-93.398748
35.3360944,-93.2598092
35.3223577,-93.1953686
35.2504772,-93.0378721
35.2528306,-92.9368203
35.2849371,-93.0962907
35.2923438,-93.1118501
34.835237,-91.4753588
34.8372505,-91.467399
34.8462276,-91.4101865
34.8191452,-91.5628394
34.8189533,-91.5706165
34.864589,-92.128667
34.682456,-92.40625
34.663614,-92.398662
34.744009,-92.309392
34.821447,-92.33871
34.6643317,-92.4037021
34.888065,-92.382796
34.676655,-92.267242
34.7359235,-92.1697706
34.744369,-92.313031
34.7071571,-92.2700253
34.737428,-92.270749
34.678794,-92.348959
34.75109,-92.162797
34.714288,-92.267968
34.7534576,-92.2624044
34.777816,-92.246055
34.716701,-92.217666
34.7557088,-92.3914577
34.7166188,-92.2196273
34.778477,-92.198088
34.742786,-92.285396
34.884262,-92.1095
34.8181266,-92.3321385
34.794627,-92.388359
34.779148,-92.208268
34.5825973,-92.2677792
34.5889113,-92.2682451
34.691798,-92.304264
34.743823,-92.296787
34.7469488,-92.2629309
34.786994,-92.227793
34.790044,-92.224945
34.744961,-92.331332
34.7115586,-92.2707723
34.716883,-92.250724
34.715278,-92.193016
34.70607,-92.270097
34.771586,-92.161968
34.7841798,-92.1337742
34.727578,-92.264886
34.815774,-92.326852
34.739494,-92.391307
34.7334852,-92.2639079
34.763946,-92.390575
34.76572,-92.161999
34.876842,-92.116528
34.717266,-92.401615
34.780142,-92.171025
34.742502,-92.285208
34.6765863,-92.3641052
34.813189,-92.353822
34.676682,-92.406966
34.621382,-92.269117
34.815191,-92.201926
34.7486825,-92.3933018
34.773027,-92.38995
34.779959,-92.214106
34.778616,-92.257688
34.821181,-92.340022
34.783415,-92.391196
34.778336,-92.22285
34.734005,-92.39837
34.882673,-92.376425
34.7388244,-92.2622929
34.708419,-92.401913
34.715697,-92.208439
34.807875,-92.360864
34.614098,-92.268636
34.734695,-92.261553
34.713571,-92.264825
34.7624155,-92.2621985
34.818856,-92.343342
34.819097,-92.335625
34.67799,-92.360237
34.8826778,-92.1111095
34.8322904,-92.1767186
34.741951,-92.262985
34.7993241,-92.3073271
34.744277,-92.163849
34.771648,-92.261847
34.870553,-92.1245483
34.6787153,-92.3275743
34.878897,-92.114355
35.037384,-90.7771508
34.7170546,-92.1852138
35.0356296,-90.7956487
34.7165072,-92.229262
35.0363188,-90.7891329
35.0364355,-90.7904895
34.730698,-92.17314
35.1207643,-90.5421999
34.744947,-92.337132
34.858532,-92.131661
35.0371149,-90.782986
35.0370178,-90.7555548
35.0596424,-90.6840008
35.0528483,-90.6949871
34.794353,-92.2986485
34.7486341,-92.391924
35.1329579,-90.480685
34.9287985,-91.1122681
34.7438113,-92.2630216
34.9819876,-90.9085919
34.686391,-92.307363
34.657731,-92.407705
34.681201,-92.313927
34.826614,-92.34572
34.9972561,-90.8710662
34.7655886,-92.2618788
34.778923,-92.225647
34.719676,-92.269226
34.511103,-92.222638
34.5048066,-92.2173137
34.669002,-92.264492
34.869489,-92.1257
34.5439087,-92.2485674
34.7856084,-92.1227925
34.776971,-92.236251
34.782318,-92.271815
34.779104,-92.263347
34.5368116,-92.6749798
34.5682034,-92.5981736
34.608583,-92.5255706
34.773435,-92.261351
34.78211,-92.231621
34.836784,-92.165161
34.826964,-92.189425
34.821714,-92.196035
34.8007066,-92.2152096
34.8909719,-92.1025481
34.7407807,-92.2812566
34.740153,-92.280165
34.745329,-92.355087
34.7473668,-92.3777308
34.7484961,-92.38627
34.781616,-92.269163
34.7136299,-92.270096
34.657516,-92.407636
35.345349,-94.372817
35.3056443,-94.4069221
35.380869,-94.365089
35.323956,-94.395255
35.4067324,-94.3665493
35.295416,-94.419692
35.388537,-94.36413
35.3003103,-94.4133376
35.339964,-94.381665
35.334379,-94.3937
35.292107,-94.427712
35.399762,-94.366163
35.34032,-94.380417
35.355559,-94.365029
35.317535,-94.396402
35.363002,-94.365019
35.330708,-94.394525
35.308517,-94.403158
34.7745784,-92.1616545
34.7149926,-92.256291
34.741502,-92.390928
34.786396,-92.281465
34.7864282,-92.2803365
34.77858,-92.253147
34.673227,-92.372351
34.666179,-92.391664
34.7458219,-92.262837
34.7301521,-92.2634159
34.708846,-92.274628
34.7080294,-92.2786127
34.6662535,-92.3909199
36.0816368,-94.1990872
36.0011349,-94.1962185
36.197412,-94.1811669
36.061988,-94.1990688
36.0933294,-94.1904153
35.9300279,-94.1981959
36.1782564,-94.183561
36.1133912,-94.1579489
36.0868479,-94.1953757
36.1053515,-94.1804641
33.2046416,-92.7000082
33.1875273,-92.6749204
33.1950105,-92.6967381
36.113584,-94.1750814
36.1105615,-94.1665834
35.3559954,-91.5071077
35.1994966,-91.7371597
35.2185107,-91.7203011
35.24721,-91.6901401
35.2663512,-91.6755676
35.298546,-91.6388578
35.0883468,-91.8873828
35.129063,-91.8251448
35.822475,-94.1884689
36.1152103,-94.1449429
32.44231,-91.489752
32.476303,-91.856728
32.45712,-91.7593867
32.452041,-91.587886
32.443655,-91.498087
32.450288,-91.574354
32.45644,-91.691759
32.456197,-91.701657
32.455889,-91.632416
32.456108,-91.622741
32.477905,-91.864954
32.579819,-93.24423
32.5797191,-93.4249307
32.581055,-93.251369
32.58936,-93.33959
32.588804,-93.289298
32.591333,-93.333403
32.5718244,-93.207571
32.5702924,-93.2009671
32.5782457,-93.4376988
32.1668724,-88.8674363
32.1604819,-88.8673277
34.938849,-89.99545
34.925519,-89.791716
34.928552,-89.798855
34.819973,-89.974401
34.965022,-89.855242
34.968682,-89.82991
34.957673,-89.998282
34.965109,-89.840518
34.968013,-90.000317
34.827745,-89.97788
34.947515,-89.833784
34.937357,-89.817291
34.893983,-89.740839
34.933106,-89.808006
34.959223,-89.850006
34.928306,-89.993415
34.9870705,-90.0020233
34.886205,-89.991348
34.97948,-89.867346
34.879486,-89.991068
34.969254,-89.824016
34.943871,-89.827402
34.898625,-89.746343
34.973734,-89.862166
34.8670275,-90.239221
34.865863,-90.240256
32.281648,-90.2137521
32.2541255,-90.211468
32.3862972,-90.1967908
32.1345194,-90.2858231
32.3609176,-90.4678298
32.244021,-90.2144377
32.276811,-90.1887953
32.277172,-90.1970706
32.3285068,-90.2459879
32.3371537,-90.3422948
32.2895716,-90.2564054
34.3763204,-89.4991969
34.355817,-89.5351889
34.3540799,-89.5123645
34.3569752,-89.5464929
34.3541287,-89.5245733
34.3645941,-89.5051887
32.3821705,-88.6419922
32.3430386,-88.7781968
32.3390182,-88.7709679
34.3881253,-89.496693
32.3679303,-88.6716237
32.3490522,-88.7152634
32.3490171,-88.7302632
32.3520139,-88.6932761
32.3508962,-88.7410539
32.2692568,-88.8095924
32.345406,-88.7986023
32.3946953,-88.5828522
32.3966238,-88.5773777
32.3427687,-88.7936408
32.3833811,-88.6358576
32.6005152,-90.069154
32.5142997,-90.1032339
32.412262,-90.151751
32.676835,-90.05911
32.6865178,-90.0551484
34.745395,-89.450996
34.6810285,-89.3591629
32.3443574,-89.0419178
32.3424541,-88.9271412
32.3397782,-89.1335738
32.3388556,-89.2861367
32.2705095,-90.0783329
32.2749004,-89.9455269
32.2794096,-90.0296993
32.296715,-89.7991982
32.2795502,-89.9972024
32.3174648,-89.610743
32.3235063,-89.3464261
32.3112574,-89.6626278
32.3360294,-89.4790185
34.8372503,-90.3173408
34.479095,-89.0137939
34.4942577,-89.0296891
34.5483507,-89.1208944
34.3797427,-88.8816415
34.5062855,-89.0384666
34.4679698,-89.0031617
32.3455979,-90.8399079
32.3212004,-90.8722244
32.3556995,-90.730682
32.3156071,-90.8847793
32.332396,-90.8599046
32.3488532,-90.8245632
34.5274497,-95.7522575
34.5318314,-95.7584577
34.0309741,-95.5478313
33.9958247,-95.5234626
33.9951343,-95.5186703
33.9974828,-95.5229926
33.9949742,-95.5301824
34.0264349,-95.5475577
33.9951458,-95.5243351
33.993314,-95.523694
36.0098541,-96.0403725
35.2907214,-94.4430602
35.49695,-95.525492
35.4579289,-95.597331
35.458011,-95.533886
35.4583281,-95.5502408
35.4587223,-95.5450173
35.4636274,-95.5417847
35.3025779,-95.5930056
35.456739,-95.4555115
35.459662,-95.543297
35.4025972,-95.5609059
35.4719219,-95.5375747
35.2668913,-95.9333192
35.2664823,-95.9333264
35.40873,-95.558649
35.4585728,-95.5380465
35.4574065,-95.4472847
35.478791,-95.534692
35.4580058,-95.5292691
35.454515,-95.649561
35.4523121,-95.7121705
35.4574137,-95.5446781
35.4337254,-95.8447089
35.4512508,-95.7206435
35.4362784,-95.8368854
35.4534856,-95.5462075
35.3591227,-95.5749538
35.50368,-95.519506
35.3118412,-95.5899359
35.4583776,-95.542928
35.3650219,-95.573471
35.4574919,-95.5886455
35.4558813,-95.6419184
35.2592649,-95.587992
36.1761811,-95.2648811
35.4779864,-95.3020212
35.4755116,-95.3120819
35.607014,-95.475045
35.770486,-95.3106631
35.7694754,-95.3099109
35.4845669,-95.1992527
35.7800743,-95.3097821
35.5797925,-95.4911837
35.4820529,-95.2300179
35.4821933,-95.2204881
35.7586156,-95.3106131
35.7700618,-95.3151439
35.7672442,-95.3100003
35.7227342,-95.3096771
35.572636,-95.4909081
35.4999589,-95.175122
35.612832,-95.472058
35.7703383,-95.3086133
35.7712488,-95.3094804
35.7273807,-95.3106447
35.4280431,-95.9728572
35.4330276,-95.9711383
35.4313568,-95.971891
34.2367011,-95.6522873
36.718549,-94.9237159
36.7156161,-94.9274186
35.4896327,-95.0835481
35.4541529,-94.8807378
35.4874872,-94.9672195
35.4891998,-94.9775421
35.3932822,-94.6011856
35.4540627,-94.8892445
35.4480164,-94.8100444
35.4481572,-94.8018061
35.4394797,-94.7334294
35.393302,-94.5950082
35.4509151,-94.7555357
35.4273637,-94.7127708
34.8895366,-95.7828496
35.1278909,-95.6750277
35.1688195,-95.6508952
34.9957535,-95.7208582
35.0976449,-95.6979549
35.0546678,-95.7076088
34.9364924,-95.7343368
35.2141699,-95.6132153
34.8589017,-95.8101763
36.1629784,-95.7491451
36.1627016,-95.7542308
36.1626131,-95.7898109
36.1628355,-95.757492
36.1629126,-95.7421406
36.162986,-95.7378633
36.1632406,-95.9809227
36.1062901,-95.8820208
36.0890333,-96.0074244
36.0882105,-96.00677
36.0264542,-95.8561319
36.1084517,-96.0178567
36.3036494,-95.8227929
35.9395131,-96.0117763
35.9492734,-96.0119561
36.1985278,-95.9228412
36.0890302,-96.0344316
36.1266103,-96.0085323
36.0661484,-95.7833735
36.1664662,-95.8470283
36.0253639,-95.9278347
36.2176924,-95.8516063
36.1624782,-95.7660336
36.0895259,-96.0390047
36.0908359,-96.0380873
36.114307,-95.9082433
36.0727413,-95.8019836
36.0998705,-95.8643152
36.1605748,-95.985841
36.0908978,-95.9350018
36.34134,-95.8213575
36.0254056,-95.8688076
36.0273915,-96.0110897
36.1732906,-96.0006057
36.2025719,-95.8516105
36.0898034,-95.9838276
36.1935121,-95.9534727
36.1532521,-96.0018613
36.1014867,-96.00789
36.1592709,-95.9263258
36.1630473,-95.8832362
35.9920148,-96.0117844
36.0785293,-96.0067627
36.0887049,-96.010044
36.1089676,-95.888357
36.1222879,-95.8836209
36.1595901,-95.9365857
36.0225522,-95.9438884
36.1562832,-96.0241835
36.0890239,-96.0033821
36.0168228,-95.9686581
36.3503433,-95.8214138
36.1247937,-95.9366869
36.1098474,-95.901692
36.111566,-95.8990245
36.1479237,-96.0027113
36.1454823,-95.9961967
36.1069981,-96.0105254
36.0889042,-96.045443
36.1660891,-95.8505263
36.0252669,-95.8915861
36.1351076,-95.9505024
36.161824,-95.8904265
36.1648698,-95.860116
36.1625974,-95.8604763
36.1152725,-95.8998664
36.1429579,-95.9610285
36.1735648,-95.8847172
36.174591,-95.8578041
36.0606095,-95.7683208
36.0986314,-95.8595923
36.1553135,-95.8374117
36.3166882,-95.8210619
36.1131736,-95.8974812
36.094896,-96.0327231
36.1620453,-95.9895037
36.0200789,-95.9466338
36.1379566,-95.8601284
36.0896605,-95.9771413
35.9845535,-96.0115975
36.1570916,-96.0270085
36.0807559,-96.0473713
36.0766804,-96.0511405
36.1349358,-95.8662428
36.1370313,-95.8598882
36.0769999,-95.8105276
36.0692057,-95.7916767
36.1583335,-96.0004507
36.0155257,-95.9802734
36.1629648,-95.8995565
36.1628672,-95.9076469
36.0253801,-95.8799908
36.087981,-96.0410193
36.0496487,-96.0069111
36.0661973,-96.0067941
36.0810941,-95.8193103
36.0248908,-95.8722198
36.0859745,-95.8288676
36.2811266,-95.8474766
36.3316728,-95.8210609
36.0890021,-96.0279366
36.0890528,-96.0130844
36.3699325,-95.8210813
36.3266745,-95.821346
36.1462014,-95.8503037
36.0916657,-95.8411268
36.1486434,-95.8461057
36.1051784,-96.0203136
36.0719737,-96.0065573
36.0097415,-96.0053178
36.1584888,-96.0514192
36.0894248,-96.0065567
36.0886888,-96.0059119
36.1012988,-95.8597927
36.0887204,-96.0145778
36.1571923,-95.8606383
36.1610239,-96.0011732
35.9934967,-95.8034329
36.3451385,-95.8210646
36.1588045,-96.0436831
36.1139512,-95.8970039
36.1599284,-95.8308845
36.3614406,-95.8218758
36.2059651,-95.8508128
36.0220501,-96.0114832
36.1160558,-95.9015126
36.025406,-95.916088
36.2938319,-95.8327382
36.220692,-95.84801
35.995978,-95.8280289
36.1426666,-95.8555395
36.1598587,-95.9452279
36.0360724,-95.8592685
36.099961,-96.0269368
36.1630674,-95.8765971
36.1566879,-96.0152617
36.1694449,-95.860495
36.0636351,-95.7757153
36.1796746,-95.8546252
36.0638052,-95.7766609
36.089656,-95.9703596
36.1662664,-95.8555324
36.0851608,-96.0065571
36.0062914,-96.0115301
36.2922033,-95.8356374
36.1439228,-95.9887326
36.1569371,-95.9803221
36.1597481,-95.9801465
35.8466935,-95.4080061
36.0888069,-96.0168593
36.0522221,-95.7564365
35.8533642,-95.4243927
35.9008012,-95.5219672
36.0135529,-95.985009
36.0103367,-95.9894327
36.1399657,-95.9541843
36.0935111,-95.8451732
36.162443,-95.7991543
36.1420126,-95.9836891
36.1568138,-96.0051676
36.1563426,-96.0014159
36.2043887,-95.9473767
36.1434835,-95.8541421
36.0890331,-96.0370648
36.0897055,-95.9981146
36.1250728,-95.8804165
36.1626116,-95.8210734
36.087569,-96.0405362
36.1612716,-95.8607781
36.0393143,-95.8591021
36.2524017,-95.9290365
36.1902125,-95.9574149
36.1995802,-95.944289
36.1142267,-96.0114486
36.0426935,-96.0074479
36.158578,-96.0527044
36.1338372,-96.00857
36.1414888,-96.0067836
36.1593307,-95.9176147
36.1602135,-95.9535283
36.1451325,-96.0034762
36.0036736,-95.8399942
36.0088923,-95.8419368
35.9997806,-95.837301
36.518558,-88.876273
36.519673,-88.867145
36.518187,-88.885043
36.517022,-88.89572
36.513248,-88.899634
36.5030878,-88.8991627
36.764171,-88.646937
36.773897,-88.600215
36.7538822,-88.6605946
36.776818,-88.59154
36.7598083,-88.6530216
36.645804,-88.75368
36.646034,-88.753077
36.728191,-88.667341
36.7262325,-88.673321
36.741838,-88.667673
36.7305424,-88.6675338
36.768957,-88.639725
36.73621,-88.667444
37.0936585,-88.6866281
37.0808128,-88.6823154
37.054859,-88.653932
37.060154,-88.658874
37.1010919,-88.6895865
37.0130099,-88.5868805
37.0757238,-88.6787237
37.0476243,-88.6480676
37.0162565,-88.5973273
36.794051,-90.444401
37.258436,-89.5671514
37.2631449,-89.5672117
37.2830282,-89.5703411
37.2503398,-93.225295
37.2483519,-93.3457707
37.2013962,-93.4194894
37.2503631,-93.2588097
37.1860777,-93.5662504
37.2503448,-93.2201234
37.1897639,-93.4747996
37.1949853,-93.449118
37.2727195,-93.1175676
37.1881486,-93.4814838
37.2157403,-93.381844
37.2514017,-93.17978
37.2722776,-93.110533
37.2504019,-93.3069716
37.1959905,-93.4451924
37.1996221,-93.4270622
37.2118543,-94.3032829
37.078237,-94.110015
37.0822956,-94.358962
37.08253,-94.312399
37.082012,-94.313252
37.0856765,-94.3124313
37.081447,-94.2363553
37.081724,-94.316581
37.081714,-94.31143
37.0919156,-94.3120987
37.1011919,-94.3112404
37.0642635,-94.4252137
37.063816,-94.420441
37.081954,-94.307261
37.059305,-94.432945
37.0600617,-94.426992
37.2052201,-94.3220191
37.0797542,-94.1716436
37.1752107,-94.3334303
37.137519,-94.319249
37.1432332,-94.3252241
37.1317804,-94.3122851
37.0785158,-94.312452
37.079768,-94.163709
37.078324,-94.101815
37.0566165,-94.4263977
37.081223,-94.312549
37.061683,-94.425836
37.0631108,-94.4269085
37.081264,-94.2433379
37.063377,-94.4272398
37.2034896,-94.3320846
37.086175,-93.843626
37.114234,-93.764008
37.187689,-93.628353
37.0912552,-93.8075486
37.117396,-93.759239
37.07658,-94.043108
37.0748402,-93.9531378
37.075012,-93.946915
37.0949983,-93.80089
37.187989,-93.635617
37.086054,-93.852659
37.187523,-93.63052
37.076729,-94.037626
36.9168246,-89.323147
36.8993791,-89.4599726
36.9058468,-89.3570186
36.9023651,-89.4522799
36.9060166,-89.3479731
36.9240195,-89.3152915
36.4272385,-89.6845125
36.762167,-89.538218
36.574502,-89.576563
36.5211802,-89.6000742
36.6743417,-89.5384653
36.6685697,-89.538231
36.756371,-89.537784
36.570359,-89.57827
36.4220115,-89.6863494
36.632923,-89.546548
36.639246,-89.543721
36.5165069,-89.6017436
36.9970029,-94.6153646
36.8770676,-94.4310192
36.993196,-94.432608
36.8442298,-94.4158078
37.0462628,-94.4832341
37.0389115,-94.5111489
37.0087651,-94.5527002
36.7926941,-94.4211271
37.0345389,-94.5175745
37.0499968,-94.4268425
37.0536889,-94.4266676
36.9988853,-94.6099063
36.9631772,-94.4297093
37.0122775,-94.5429606
36.9710851,-94.4303536
37.000624,-94.4308824
37.0469019,-94.4735411
36.7846289,-94.4222149
36.8362776,-94.4156115
36.212983,-89.743612
36.17345,-89.690422
36.150205,-89.66005
36.168282,-89.753216
36.178925,-89.696345
36.228821,-89.733958
36.018995,-89.874967
36.173939,-89.753606
36.1530654,-89.6671507
36.2151925,-89.7474946
36.2173041,-89.7468687
36.234485,-89.730796
36.055841,-89.837088
36.091895,-89.793595
36.2169775,-89.7491782
36.3471672,-89.7012497
36.211846,-89.751796
36.013285,-89.874675
36.051712,-89.841669
36.088083,-89.797724
36.3524718,-89.7015976
36.21935,-89.745776
36.221092,-89.7437552
36.923506,-89.533955
36.916921,-89.533524
36.875519,-89.5279501
36.8689293,-89.5328435
37.2167476,-89.5464226
36.873396,-89.533907
36.889145,-89.533127
36.871959,-89.537162
36.8791182,-89.5333138
36.8744411,-89.5329083
36.8724771,-89.5331843
37.2157302,-89.5450222
37.237042,-89.566699
37.091106,-89.536352
36.8735817,-89.5326576
36.8920573,-89.5334697
37.084564,-89.535966
36.0299173,-89.3403156
36.0725079,-89.3486773
35.3472816,-89.5216763
35.4413545,-89.3325864
35.4779791,-89.2752138
35.5558924,-89.1922461
35.5841274,-89.0963163
35.63317,-88.9485598
35.6778281,-88.7875588
35.6330048,-88.9498909
35.7170728,-88.6371459
35.5959491,-89.0570363
35.6808389,-88.7454231
35.6699061,-88.833894
35.6708329,-88.8298608
35.6714553,-88.8262016
35.6624312,-88.8576553
35.6706316,-88.8296215
35.656985,-88.873804
36.4438804,-89.017465
36.4438235,-89.0133387
36.4954495,-88.8987808
36.5009614,-88.8992797
35.0768854,-90.0264636
35.1528247,-89.8842266
35.109533,-90.0292306
35.0729658,-90.0257088
35.0533599,-89.9077345
35.1733566,-89.8403537
35.1778284,-89.8308528
35.1522199,-90.045149
35.0720824,-90.0251118
35.2057203,-89.7698578
35.1948677,-89.7928471
35.1512381,-90.0379178
35.1498517,-89.8811619
35.0733469,-90.0310019
35.0862923,-90.0256129
35.1525606,-89.8835008
35.0613815,-90.0199028
35.1516482,-90.0409165
35.1127158,-90.028971
35.0650126,-89.9860491
35.0284446,-89.716341
35.0210792,-89.6646462
33.452183,-94.1130729
33.4653649,-94.1987318
33.4681358,-94.2325401
33.4754678,-94.2834582
33.4727764,-94.3027954
33.4687001,-94.3320346
33.4740446,-94.40395
33.473217,-94.4518933
33.4674084,-94.4649888
33.418348,-94.554405
33.369439,-94.629259
33.4665873,-94.0636989
33.4524675,-94.0975847
33.4516303,-94.1097071
33.4655344,-94.2087013
33.4689314,-94.2406737
33.4733001,-94.2976694
33.46835,-94.341204
33.474694,-94.413936
33.4697489,-94.4591443
33.462636,-94.47507
33.412433,-94.5617467
33.364447,-94.634392
33.43792,-94.096609
33.16199,-95.230714
33.162222,-95.212714
33.16232,-95.2426384
33.1626016,-95.2209794
33.160774,-95.182751
32.4328532,-94.9211123
32.4342908,-94.8342949
32.4330882,-94.8584553
32.4344647,-94.8276553
32.4344659,-94.7928056
32.4327802,-94.9305977
32.4353387,-94.827849
32.4515709,-94.7050966
